,fips,state_name,hospital_name,hospital_type,hq_address,hq_city,hq_state,latitude,longtitude
6413,29189.0,Missouri,Select Specialty Hospital - Town and Country,Long Term Acute Care Hospital,3015 N Ballas Rd,Saint Louis,MO,38.63622250000003,-90.44652
6414,37067.0,North Carolina,Novant Health Rehabilitation Hospital,Rehabilitation Hospital,2475 Hillcrest Center Cir,Winston Salem,NC,36.05272580000008,-80.32383219999997
6415,4019.0,Arizona,Cornerstone Behavioral Health - El Dorado,Psychiatric Hospital,1400 N Wilmot Rd,Tucson,AZ,32.24003770000007,-110.85559449999994
6416,29510.0,Missouri,Metropolitan St Louis Psychiatric Center,Psychiatric Hospital,5351 Delmar Blvd,Saint Louis,MO,38.65361050000007,-90.27594749999996
6417,48085.0,Texas,Texas Health Frisco,Short Term Acute Care Hospital,12400 Dallas Pkwy,Frisco,TX,33.1623,-96.8398
6418,39173.0,Ohio,Mercy Health - Perrysburg Hospital,Short Term Acute Care Hospital,12623 Eckel Junction Rd,Perrysburg,OH,41.53575,-83.63759159999995
6419,31079.0,Nebraska,Grand Island Regional Medical Center,Short Term Acute Care Hospital,3533 Prairieview St,Grand Island,NE,40.930472,-98.425654
6420,48121.0,Texas,The Colony ER Hospital,Short Term Acute Care Hospital,4780 State Highway 121,The Colony,TX,33.066174200000034,-96.88535779999997
6421,48201.0,Texas,Altus Houston Hospital,Short Term Acute Care Hospital,6011 W Sam Houston Pkwy S,Houston,TX,29.711424,-95.55633589999997
6422,13051.0,Georgia,Memorial Health Dwaine & Cynthia Willett Childrens Hospital of Savannah,Childrens Hospital,4700 Waters Ave,Savannah,GA,32.029986,-81.08948449999997
6423,18057.0,Indiana,Indiana Spine Hospital,Short Term Acute Care Hospital,13219 N Meridian St,Carmel,IN,39.98014080000007,-86.15375619999998
6424,22015.0,Louisiana,CHRISTUS Bossier Emergency Hospital,Short Term Acute Care Hospital,2531 Viking Dr,Bossier City,LA,32.554102,-93.714678
6425,48481.0,Texas,OakBend Medical Center - Wharton Hospital Campus,Short Term Acute Care Hospital,10141 Hwy 59,Wharton,TX,29.275296,-96.098336
6426,9007.0,Connecticut,Whiting Forensic Hospital,Short Term Acute Care Hospital,70 Obrien Dr,Middletown,CT,41.55014,-72.655358
6427,8031.0,Colorado,Eating Recovery Center - Denver,Psychiatric Hospital,8190 E 1st Ave,Denver,CO,39.72255370000005,-104.89189309999996
6428,48085.0,Texas,Eating Recovery Center - Dallas,Psychiatric Hospital,4716 Alliance Blvd,Plano,TX,33.01414010000008,-96.7926121
6429,12085.0,Florida,Coral Shores Behavioral Health,Psychiatric Hospital,5995 Se Community Dr,Stuart,FL,27.13162,-80.221314
6430,72127.0,Puerto Rico,Hospital Industrial,Short Term Acute Care Hospital,Centro Medico de Rio Piedras,San Juan,PR,18.396008100000078,-66.07386239999994
6431,38017.0,North Dakota,Sanford Childrens Hospital - Fargo,Childrens Hospital,5225 23rd Ave S,Fargo,ND,46.845453700000064,-96.87650239999994
6432,18173.0,Indiana,Deaconess Orthopedic and Neuroscience Hospital,Short Term Acute Care Hospital,4011 Gateway Blvd,Newburgh,IN,37.97446990000003,-87.444855
6433,48209.0,Texas,Baylor Scott & White - Buda Medical Center,Short Term Acute Care Hospital,5330 Overpass Rd,Buda,TX,30.07708260000004,-97.8200058
6434,10005.0,Delaware,SUN Behavioral Delaware,Psychiatric Hospital,21655 Biden Ave,Georgetown,DE,38.69908830000003,-75.40741709999998
6435,40027.0,Oklahoma,Mercy Rehabilitation Hospital Oklahoma City South (FKA Everest Rehabilitation Hospital of OKC),Rehabilitation Hospital,7900 Mid America Blvd,Oklahoma City,OK,35.355714,-97.432713
6436,41059.0,Oregon,Aspen Springs Psychiatric Hospital (AKA Lifeways),Psychiatric Hospital,1212 W Linda Ave,Hermiston,OR,45.845208,-119.3256
6437,10001.0,Delaware,PAM Rehabilitation Hospital of Dover,Rehabilitation Hospital,1240 Mckee Rd,Dover,DE,39.155928,-75.560146
6438,41051.0,Oregon,Unity Center for Behavioral Health,Psychiatric Hospital,1225 Ne 2nd Ave,Portland,OR,45.53203490000004,-122.66416239999997
6439,42011.0,Pennsylvania,Good Shepherd Rehabilitation Hospital - Bern Township,Rehabilitation Hospital,2500 Bernville Rd,Reading,PA,40.37547570000004,-75.97875829999998
6440,48355.0,Texas,PAM Rehabilitation Hospital and LTACH of Corpus Christi,Rehabilitation Hospital,345 S Water St,Corpus Christi,TX,27.78944010000004,-97.395319
6441,48157.0,Texas,Encompass Health Rehabilitation Hospital of Katy,Rehabilitation Hospital,23331 Grand Reserve Dr,Katy,TX,29.740414,-95.826679
6442,5045.0,Arkansas,Conway Behavioral Health Hospital,Psychiatric Hospital,2255 Sturgis Rd,Conway,AR,35.026069,-92.423939
6443,22095.0,Louisiana,River Place Behavioral Health,Psychiatric Hospital,500 Rue De Sante,La Place,LA,30.07323750000006,-90.5156285
6444,54069.0,West Virginia,Acuity Specialty Hospital of Ohio Valley - Wheeling Campus,Short Term Acute Care Hospital,500 Medical Park,Wheeling,WV,40.06089019800004,-80.68496704099994
6445,39153.0,Ohio,Assurance Health Hudson,Psychiatric Hospital,6260 Hudson Crossing Pkwy,Hudson,OH,41.244032,-81.465754
6446,6103.0,California,Restpadd Psychiatric Health Facility - Red Bluff,Short Term Acute Care Hospital,925 Walnut St,Red Bluff,CA,40.17467490000007,-122.24243409999995
6447,5007.0,Arkansas,Everest Rehabilitation Hospital of NWA,Rehabilitation Hospital,4313 S Pleasant Crossing Blvd,Rogers,AR,36.27855670000002,-94.14610759999994
6448,39049.0,Ohio,Mount Carmel Grove City,Short Term Acute Care Hospital,5300 N Meadows Dr,Grove City,OH,39.853197400000056,-83.07461829999994
6449,6065.0,California,Vibra Rehabilitation Hospital of Rancho Mirage,Rehabilitation Hospital,70077 Ramon Rd,Rancho Mirage,CA,33.81535340000005,-116.43938869999994
6450,22019.0,Louisiana,Avail Health Lake Charles Hospital,Short Term Acute Care Hospital,3730 Nelson Rd,Lake Charles,LA,30.190454500000044,-93.24952529999996
6451,20091.0,Kansas,Saint Lukes Community Hospital - Leawood,Short Term Acute Care Hospital,13200 State Line Rd,Leawood,KS,38.889073,-94.608807
6452,49011.0,Utah,ViewPoint Center,Short Term Acute Care Hospital,2732 W 2700 S,Syracuse,UT,41.07531080000007,-112.07924329999996
6453,18097.0,Indiana,NeuroDiagnostic Institute and Advanced Treatment Center,Short Term Acute Care Hospital,5435 E 16th St,Indianapolis,IN,39.78836490000003,-86.07510439999999
6454,32003.0,Nevada,Sana Behavioral Health,Psychiatric Hospital,5975 W Twain Ave,Las Vegas,NV,36.12143940000004,-115.22332749999998
6455,18141.0,Indiana,Beacon Granger Hospital,Short Term Acute Care Hospital,3220 Beacon Pkwy,Granger,IN,41.735092,-86.122842
6456,22051.0,Louisiana,Perimeter Behavioral Hospital of New Orleans (FKA Lake Pines Hospital),Psychiatric Hospital,3639 Loyola Dr,Kenner,LA,30.026644,-90.250274
6457,20091.0,Kansas,Saint Lukes Rehabilitation Institute,Rehabilitation Hospital,12300 Metcalf Ave,Overland Park,KS,38.90375780000005,-94.66998819999998
6458,34027.0,New Jersey,Atlantic Rehabilitation Institute,Rehabilitation Hospital,4 Giralda Farms,Madison,NJ,40.758315,-74.42231
6459,25027.0,Massachusetts,Westborough Behavioral Healthcare Hospital,Psychiatric Hospital,300 Friberg Pkwy,Westborough,MA,42.28321050000005,-71.58108189999996
6460,13089.0,Georgia,Veritas Collaborative - Child Adolescent & Young Adult Hospital Atlanta,Short Term Acute Care Hospital,41 Perimeter Ctr E,Dunwoody,GA,33.92418950000007,-84.33104529999997
6461,22051.0,Louisiana,Ochsner Rehabilitation Hospital (AKA Ochsner West Campus),Rehabilitation Hospital,2614 Jefferson Hwy,Jefferson,LA,29.962809,-90.1530135
6462,72009.0,Puerto Rico,CIMA Mennonite Hospital,Short Term Acute Care Hospital,Calle Gerardo Santiago,Aibonito,PR,18.140748978000037,-66.27001953099995
6463,48339.0,Texas,The Woodlands Specialty Hospital,Short Term Acute Care Hospital,25440 Interstate 45,The Woodlands,TX,30.125584,-95.405986
6464,48453.0,Texas,Family Emergency Hospital at Lake Travis,Short Term Acute Care Hospital,5012 Ranch Rd 620 N,Austin,TX,30.374182,-97.89161
6465,39165.0,Ohio,Cincinnati Childrens Hospital at the Lindner Center of Hope,Childrens Hospital,4075 Old Western Row Rd,Mason,OH,39.33124460000005,-84.29511709999997
6466,33011.0,New Hampshire,Northeast Rehabilitation Hospital - SNHMC Nashua,Rehabilitation Hospital,29 Northwest Blvd,Nashua,NH,42.80019090000008,-71.54615239999998
6467,33011.0,New Hampshire,Northeast Rehabilitation Hospital - Manchester,Rehabilitation Hospital,1 Elliot Way,Manchester,NH,42.983061,-71.435708
6468,12057.0,Florida,St Josephs Hospital Behavioral Health Center,Psychiatric Hospital,4918 N Habana Ave,Tampa,FL,27.991659600000048,-82.48977559999997
6469,12101.0,Florida,Morton Plant North Bay Hospital Recovery Center,Short Term Acute Care Hospital,21808 State Road 54,Lutz,FL,28.186881,-82.453019
6470,4013.0,Arizona,Mercy Gilbert Pediatric Inpatient Unit,Childrens Hospital,3555 S Val Vista Dr,Gilbert,AZ,33.28716510000004,-111.75224349999996
6471,34007.0,New Jersey,Northbrook Behavioral Health Hospital,Psychiatric Hospital,425 Woodbury Turnersville Rd,Blackwood,NJ,39.78961030000005,-75.07357119999995
6472,42079.0,Pennsylvania,PAM Specialty Hospital of Wilkes-Barre,Long Term Acute Care Hospital,575 N River St,Wilkes Barre,PA,41.2565,-75.8677
6473,49049.0,Utah,Intermountain Spanish Fork Hospital,Short Term Acute Care Hospital,765 E Market Place Dr,Spanish Fork,UT,40.126138,-111.675339
6474,33015.0,New Hampshire,Northeast Rehabilitation Hospital - Portsmouth,Rehabilitation Hospital,105 Corporate Dr,Portsmouth,NH,43.08528530000007,-70.79947279999993
6475,4013.0,Arizona,Banner Ocotillo Medical Center,Short Term Acute Care Hospital,1405 S Alma School Road,Chandler,AZ,33.3241,-111.871471
6476,48121.0,Texas,Wise Health Surgical Hospital at Argyle,Short Term Acute Care Hospital,7218 Crawford Rd,Argyle,TX,33.075496,-97.16916
6477,17031.0,Illinois,Ronald McDonald Childrens Hospital,Childrens Hospital,2160 S 1st Ave,Maywood,IL,41.85760970000007,-87.83609549999994
6478,4019.0,Arizona,Carondelet Marana Hospital,Short Term Acute Care Hospital,5620 W Cortaro Farms Rd,Tucson,AZ,32.403552,-111.059405
6479,18081.0,Indiana,Community Rehabilitation Hospital South,Rehabilitation Hospital,607 Greenwood Springs Dr,Greenwood,IN,39.62820620000008,-86.07553629999995
6480,40109.0,Oklahoma,AMG Specialty Hospital - Oklahoma City,Short Term Acute Care Hospital,4300 W Memorial Rd,Oklahoma City,OK,35.606813,-97.59948029999998
6481,48303.0,Texas,South Plains Rehabilitation Hospital,Rehabilitation Hospital,5406 Colgate Street,Lubbock,TX,33.6068,-101.9658
6482,28047.0,Mississippi,Gulfport Behavioral Health System,Psychiatric Hospital,11150 Highway 49,Gulfport,MS,30.44679540000004,-89.09828839999994
6483,48225.0,Texas,Crockett Medical Center,Critical Access Hospital,1100 E Loop 304,Crockett,TX,31.321827,-95.437824
6484,26037.0,Michigan,Cedar Creek Hospital,Psychiatric Hospital,101 W Townsend Rd,Saint Johns,MI,42.984674,-84.558662
6485,48201.0,Texas,Trinity Hospital,Short Term Acute Care Hospital,9430 Katy Fwy,Houston,TX,29.785248600000045,-95.5250683
6486,19119.0,Iowa,Avera Merrill Pioneer Hospital,Critical Access Hospital,1100 S 10th Ave,Rock Rapids,IA,43.415118,-96.164812
6487,48491.0,Texas,PAM Rehabilitation Hospital of Round Rock,Rehabilitation Hospital,351 Seton Pkwy,Round Rock,TX,30.563719,-97.6498552
6488,20209.0,Kansas,Saint Lukes Community Hospital - Kansas City,Short Term Acute Care Hospital,10544 Parallel Pkwy,Kansas City,KS,39.12918470000005,-94.8237534
6489,20091.0,Kansas,Saint Lukes Community Hospital - Olathe,Short Term Acute Care Hospital,13405 S Blackbob Rd,Olathe,KS,38.88437750000003,-94.76009839999996
6490,20091.0,Kansas,Saint Lukes Community Hospital - Roeland Park,Short Term Acute Care Hospital,4720 Johnson Dr,Roeland Park,KS,39.02505850000006,-94.64014109999994
6491,20091.0,Kansas,Saint Lukes Community Hospital - Shawnee,Short Term Acute Care Hospital,14950 W 67th St,Shawnee,KS,39.014792,-94.742482
6492,48201.0,Texas,Townsen Memorial Hospital,Short Term Acute Care Hospital,1475 Fm 1960 Bypass Rd E,Humble,TX,30.00419,-95.254746
6493,27053.0,Minnesota,PrairieCare Brooklyn Park,Short Term Acute Care Hospital,9400 Zane Ave N,Brooklyn Park,MN,45.12531070000006,-93.35466189999994
6494,6075.0,California,California Pacific Medical Center - Van Ness Campus,Short Term Acute Care Hospital,1101 Van Ness Ave,San Francisco,CA,37.785978,-122.422312
6495,51107.0,Virginia,North Spring Behavioral Healthcare (AKA North Spring Acute Hospital),Psychiatric Hospital,42009 Victory Ln,Leesburg,VA,39.144544,-77.546679
6496,53063.0,Washington,Inland Northwest Behavioral Health,Psychiatric Hospital,104 W 5th Ave,Spokane,WA,47.65177230000006,-117.414111
6497,4013.0,Arizona,Red Tail Hawk Health Center (AKA Haupal Health Center),Short Term Acute Care Hospital,3042 W Queen Creek Rd,Chandler,AZ,33.265842,-111.83148
6498,4013.0,Arizona,Phoenix ER & Medical Hospital,Short Term Acute Care Hospital,3050 S Dobson Rd,Chandler,AZ,33.260978,-111.88212
6499,2020.0,Alaska,Chris Kyle Patriots Hospital,Psychiatric Hospital,1650 Bragaw St,Anchorage,AK,61.20557980000007,-149.80975109999997
6500,48453.0,Texas,Baylor Scott & White Medical Center - Pflugerville (AKA Pflugerville Medical Center),Short Term Acute Care Hospital,2600 E Pflugerville Pkwy,Pflugerville,TX,30.451465100000064,-97.59126169999996
6501,45045.0,South Carolina,Roger C Peace Rehabilitation Hospital,Rehabilitation Hospital,701 Grove Rd,Greenville,SC,34.819517,-82.414901
6502,38101.0,North Dakota,Trinity Health Replacement Campus,Short Term Acute Care Hospital,1 Burdick Expy W,Minot,ND,48.23214520000005,-101.29384969999995
6503,22073.0,Louisiana,Allegiance Behavioral Center of Monroe,Psychiatric Hospital,3421 Medical Park Dr,Monroe,LA,32.57882360000008,-92.07041879999996
6504,48201.0,Texas,Assurance Health Pasadena,Short Term Acute Care Hospital,4001 Preston Ave,Pasadena,TX,29.650856100000052,-95.17000849999994
6505,12097.0,Florida,The Blackberry Center,Psychiatric Hospital,91 Beehive Cir,Saint Cloud,FL,28.260007700000077,-81.313125
6506,12095.0,Florida,UCF Lake Nona Medical Center,Short Term Acute Care Hospital,6700 Lake Nona Blvd,Orlando,FL,28.369256973000063,-81.28554534899996
6507,48439.0,Texas,Texas Rehabilitation Hospital of Keller (FKA Everest Rehabilitation Hospital of Keller),Rehabilitation Hospital,791 S Main St,Keller,TX,32.930958,-97.247269
6508,20077.0,Kansas,Patterson Health Center,Critical Access Hospital,485 N KS-2,Anthony,KS,37.16661,-98.036064
6509,47119.0,Tennessee,Pinewood Springs,Psychiatric Hospital,1001 N James Campbell Blvd,Columbia,TN,35.656214,-86.995318
6510,18063.0,Indiana,US HealthVest Indianapolis Behavioral Hospital,Psychiatric Hospital,1100 Southfield Dr,Plainfield,IN,39.69130310000003,-86.37229139999994
6511,18057.0,Indiana,Riverview Health Westfield Hospital,Short Term Acute Care Hospital,17600 Shamrock Blvd,Westfield,IN,40.043799,-86.13384709999997
6512,48147.0,Texas,VA North Texas Health Care System - Sam Rayburn Memorial Veterans Center,VA Hospital,1201 E 9th St,Bonham,TX,33.584777400000064,-96.16657789999994
6513,24510.0,Maryland,VA Maryland Health Care System - Loch Raven VA Medical Center,VA Hospital,3901 The Alameda,Baltimore,MD,39.336171500000034,-76.59617419999995
6514,16019.0,Idaho,Idaho Falls Community Hospital,Short Term Acute Care Hospital,2327 Coronado St,Idaho Falls,ID,43.428235,-112.094124
6515,29077.0,Missouri,Perimeter Behavioral Hospital of Springfield (FKA Springfield Behavioral Hospital),Psychiatric Hospital,2828 N National Ave,Springfield,MO,37.248592,-93.272171
6516,42129.0,Pennsylvania,AHN Hempfield Neighborhood Hospital,Short Term Acute Care Hospital,6321 Route 30,Greensburg,PA,40.348508,-79.547947
6517,42003.0,Pennsylvania,AHN Harmar Neighborhood Hospital,Short Term Acute Care Hospital,2501 Freeport Rd,Pittsburgh,PA,40.53419876100003,-79.84478759799998
6518,42003.0,Pennsylvania,AHN Brentwood Neighborhood Hospital,Short Term Acute Care Hospital,3290 Saw Mill Run Blvd,Brentwood,PA,40.37571730000008,-79.98417879999994
6519,19103.0,Iowa,Mercy Rehabilitation Hospital - Coralville,Rehabilitation Hospital,2801 Heartland Dr,Coralville,IA,41.69943010000003,-91.61325659999994
6520,6075.0,California,UCSF Betty Irene Moore Womens Hospital,Short Term Acute Care Hospital,1855 4th St,San Francisco,CA,37.763246,-122.458663
6521,47065.0,Tennessee,Erlanger Behavioral Health Hospital,Psychiatric Hospital,804 N Holtzclaw Ave,Chattanooga,TN,35.025174,-85.271056
6522,40143.0,Oklahoma,Tulsa Center for Behavioral Health,Psychiatric Hospital,2323 S Harvard Ave,Tulsa,OK,36.12875740000004,-95.93874339999996
6523,16001.0,Idaho,Cottonwood Creek Behavioral Hospital,Psychiatric Hospital,2131 S Bonito Way,Meridian,ID,43.58632890000007,-116.35894919999998
6524,39035.0,Ohio,Beachwood Medical Center,Short Term Acute Care Hospital,25501 Chagrin Blvd,Beachwood,OH,41.46490790000007,-81.49909289999994
6525,4013.0,Arizona,Dignity Health Arizona General Hospital - Mesa,Short Term Acute Care Hospital,9130 E Elliot Rd,Mesa,AZ,33.321412,-111.634658
6526,4013.0,Arizona,Abrazo Mesa Hospital,Short Term Acute Care Hospital,5750 E Baseline Rd,Mesa,AZ,33.397343,-111.71918
6527,17197.0,Illinois,Silver Oaks Behavioral Hospital,Psychiatric Hospital,1004 Pawlak Pkwy,New Lenox,IL,41.54490070000003,-87.987984
6528,42003.0,Pennsylvania,AHN McCandless Neighborhood Hospital,Short Term Acute Care Hospital,8950 Duncan Ave,Pittsburgh,PA,40.565404,-80.017329
6529,40109.0,Oklahoma,INTEGRIS Community Hospital - Council Crossing,Short Term Acute Care Hospital,9417 N Council Rd,Oklahoma City,OK,35.56534810000005,-97.65684689999996
6530,40027.0,Oklahoma,INTEGRIS Community Hospital - Moore,Short Term Acute Care Hospital,1401 Sw 34th St,Moore,OK,35.30543080000007,-97.490798
6531,40109.0,Oklahoma,INTEGRIS Community Hospital - OKC West,Short Term Acute Care Hospital,300 S Rockwell Ave,Oklahoma City,OK,35.449794,-97.645218
6532,40109.0,Oklahoma,INTEGRIS Community Hospital - Del City,Short Term Acute Care Hospital,4801 Se 15th St,Del City,OK,35.380562,-97.441564
6533,36061.0,New York,Helen L and Martin S Kimmel Pavilion,Short Term Acute Care Hospital,424 E 34th St,New York,NY,40.743016700000055,-73.97298449999994
6534,40143.0,Oklahoma,Center for Orthopaedic Reconstruction & Excellence (AKA CORE),Short Term Acute Care Hospital,3029 W Main St,Jenks,OK,36.02610080000005,-96.00986709999997
6535,45043.0,South Carolina,Tidelands Health Rehabilitation Hospital - Murrells Inlet,Rehabilitation Hospital,4070 Highway 17,Murrells Inlet,SC,33.56051140000005,-79.04285669999996
6536,53053.0,Washington,Wellfound Behavioral Health Hospital,Psychiatric Hospital,3402 S 19th St,Tacoma,WA,47.248641,-122.473574
6537,40109.0,Oklahoma,Oklahoma ER & Hospital,Short Term Acute Care Hospital,15103 N Pennsylvania Ave,Edmond,OK,35.610244,-97.49534
6538,53067.0,Washington,South Sound Behavioral Hospital,Psychiatric Hospital,605 Woodland Square Loop Se,Lacey,WA,47.04248340000004,-122.82811909999998
